Player	Team-For	Home-Team	Away-Team	Date	Goal-Time	Goal-Type	Comp	Assist	Assist2	
Edozien, Connally	Carolina Railhawks	Carolina Railhawks	Rochester Rhinos	6/8/2007	38		LGE	Maher, Anthony		
Ambersley, Michael	Rochester Rhinos	Carolina Railhawks	Rochester Rhinos	6/8/2007	37		LGE	Palguta, Scott		
Delicate, Matthew	Rochester Rhinos	Carolina Railhawks	Rochester Rhinos	6/8/2007	45		LGE	Martinez, Rey Angel		
Gregor, Andrew	Portland Timbers	Montreal Impact	Portland Timbers	6/8/2007	75	Penalty	LGE			
Moffat, Adam	Cleveland City Stars	Cleveland City Stars	Cincinnati Kings	6/9/2007	45		LGE	Schulte, Mark		
Sheringham, Charles	Crystal Palace Baltimore	Crystal Palace Baltimore	Charlotte Eagles	6/9/2007	0		LGE	Mbuta, Matthew Andongcho		
Pierce, Ryan	Harrisburg City Islanders	Harrisburg City Islanders	Bermuda Hogges	6/9/2007	47		LGE	Severs, Chad		
Severs, Chad	Harrisburg City Islanders	Harrisburg City Islanders	Bermuda Hogges	6/9/2007	51		LGE	Tanzini, Matt		
Odour, Moffat	Harrisburg City Islanders	Harrisburg City Islanders	Bermuda Hogges	6/9/2007	74		LGE	Fisher, Stephen		
Severs, Chad	Harrisburg City Islanders	Harrisburg City Islanders	Bermuda Hogges	6/9/2007	78		LGE	Odour, Moffat		
Astwood, Stephen (Ste)	Bermuda Hogges	Harrisburg City Islanders	Bermuda Hogges	6/9/2007	10		LGE	Scheufele, Peter		
Goater, Shaun	Bermuda Hogges	Harrisburg City Islanders	Bermuda Hogges	6/9/2007	63		LGE	Ming, Damon Jason		
Vasquez, Eric	Miami FC	Miami FC	Puerto Rico Islanders	6/9/2007	33	Penalty	LGE			
Delgado, Noah	Puerto Rico Islanders	Miami FC	Puerto Rico Islanders	6/9/2007	13		LGE	Tarley, Duncan (Melvin)		
Villagas-Espana, Petter	Puerto Rico Islanders	Miami FC	Puerto Rico Islanders	6/9/2007	60		LGE	Zapata, Alberto		
Zapata, Alberto	Puerto Rico Islanders	Miami FC	Puerto Rico Islanders	6/9/2007	62		LGE	Sattler, Daryl		
Gonzalez-Pareja, Alejandro	Puerto Rico Islanders	Miami FC	Puerto Rico Islanders	6/9/2007	87		LGE	Beach, Raymond		
Barbosa, Almir	New Hampshire Phantoms	New Hampshire Phantoms	Western Mass Pioneers	6/9/2007	30		LGE	Casal, Flavio (Casal)		
Bulow, David	Richmond Kickers	Richmond Kickers	Wilmington Hammerheads	6/9/2007	52		LGE	Harding, Evan		
Ssejjemba, Robert	Richmond Kickers	Richmond Kickers	Wilmington Hammerheads	6/9/2007	78		LGE	Pascale, Ronnie		
Lines, Aaran	Rochester Rhinos	Rochester Rhinos	Portland Timbers	6/9/2007	4		LGE			
Delicate, Matthew	Rochester Rhinos	Rochester Rhinos	Portland Timbers	6/9/2007	28		LGE	Lines, Aaran		
Griffin, Leonard	Portland Timbers	Rochester Rhinos	Portland Timbers	6/9/2007	41		LGE			
Donatelli, Tony	Vancouver Whitecaps	Vancouver Whitecaps	Minnesota Thunder	6/10/2007	74		LGE	Gjertsen, Joseph (Joey)		
Le Toux, Sebastian	Seattle Sounders	Carolina Railhawks	Seattle Sounders	6/15/2007	35		LGE	Jackson, Danny		
McGinlay, Mike	Cincinnati Kings	Cincinnati Kings	Western Mass Pioneers	6/15/2007	8		LGE	Sarkodie, Kwame		
Hermann, Thies	Cincinnati Kings	Cincinnati Kings	Western Mass Pioneers	6/15/2007	38		LGE	Horne, David		
Micklos, Nathan	Cincinnati Kings	Cincinnati Kings	Western Mass Pioneers	6/15/2007	90		LGE	Townsend, Ashleigh		
McFarlane, Omar	Western Mass Pioneers	Cincinnati Kings	Western Mass Pioneers	6/15/2007	50		LGE	Maciel, Everson		
Maciel, Everson	Western Mass Pioneers	Cincinnati Kings	Western Mass Pioneers	6/15/2007	51		LGE			
Deren, Jeff	Western Mass Pioneers	Cincinnati Kings	Western Mass Pioneers	6/15/2007	73		LGE	Wilson, Easton		
Alvarez, Byron	Charleston Battery	Montreal Impact	Charleston Battery	6/15/2007	90		LGE			
Corrie, George	Wilmington Hammerheads	Wilmington Hammerheads	New Hampshire Phantoms	6/15/2007	21		LGE	Mattison, Landy		
Barbosa, Almir	New Hampshire Phantoms	Wilmington Hammerheads	New Hampshire Phantoms	6/15/2007	26		LGE	Jackson, Tyler		
Shak, Steve	Charlotte Eagles	Charlotte Eagles	New Hampshire Phantoms	6/16/2007	5		LGE	Ruud, Adam		
Swinehart, Dustin	Charlotte Eagles	Charlotte Eagles	New Hampshire Phantoms	6/16/2007	34		LGE	Shak, Steve		
Codrington, Nigel	Cleveland City Stars	Cleveland City Stars	Western Mass Pioneers	6/16/2007	5	Penalty	LGE			
Williams, Luke	Cleveland City Stars	Cleveland City Stars	Western Mass Pioneers	6/16/2007	90		LGE	Montez, Jared		
Codrington, Nigel	Cleveland City Stars	Cleveland City Stars	Western Mass Pioneers	6/16/2007	90		LGE	Williams, Luke		
Mbuta, Matthew Andongcho	Crystal Palace Baltimore	Crystal Palace Baltimore	Bermuda Hogges	6/16/2007	47		LGE	Sheringham, Charles		
Alcala, Joshua	Crystal Palace Baltimore	Crystal Palace Baltimore	Bermuda Hogges	6/16/2007	61		LGE	Sheringham, Charles		
Peniston, Jared	Bermuda Hogges	Crystal Palace Baltimore	Bermuda Hogges	6/16/2007	69		LGE	Ming, Damon Jason		
Paye, Aaron	Minnesota Thunder	Minnesota Thunder	Miami FC	6/16/2007	25		LGE	Alvino, Terry		
Gonzalez, Luis (Luichi)	Miami FC	Minnesota Thunder	Miami FC	6/16/2007	39		LGE	Vasquez, Eric		
Burke, Michael	Richmond Kickers	Richmond Kickers	Bermuda Hogges	6/17/2007	18		LGE			
Bulow, David	Richmond Kickers	Richmond Kickers	Bermuda Hogges	6/17/2007	42		LGE	Gorres, Sascha		
Ssejjemba, Robert	Richmond Kickers	Richmond Kickers	Bermuda Hogges	6/17/2007	63		LGE	Burke, Michael		
Ssejjemba, Robert	Richmond Kickers	Richmond Kickers	Bermuda Hogges	6/17/2007	73		LGE	Burke, Michael		
Delicate, Matthew	Rochester Rhinos	Rochester Rhinos	Charleston Battery	6/17/2007	23		LGE	Lines, Aaran		
Bonseu, Tenywa (T-Bone)	Rochester Rhinos	Rochester Rhinos	Charleston Battery	6/17/2007	35		LGE	Palguta, Scott		
Diallo, Hamed	Rochester Rhinos	Rochester Rhinos	Charleston Battery	6/17/2007	66		LGE	Delicate, Matthew		
Ball, John	Rochester Rhinos	Rochester Rhinos	Charleston Battery	6/17/2007	87		LGE	Bertz, Kenny		
Martinez, Rey Angel	Rochester Rhinos	Rochester Rhinos	Charleston Battery	6/17/2007	90		LGE	Menyongar, Johnny		
Alvarez, Byron	Charleston Battery	Rochester Rhinos	Charleston Battery	6/17/2007	27		LGE			
King, Aaron	Charleston Battery	Rochester Rhinos	Charleston Battery	6/17/2007	70		LGE	Alvarez, Byron		
Williamson, Adam	Wilmington Hammerheads	Bermuda Hogges	Wilmington Hammerheads	6/19/2007	36		LGE	Cvilikas, Brian		
Stewart, Craig	New Hampshire Phantoms	New Hampshire Phantoms	Western Mass Pioneers	6/20/2007	80		LGE	McNeil, Thomas		
Deren, Jeff	Western Mass Pioneers	New Hampshire Phantoms	Western Mass Pioneers	6/20/2007	19	Penalty	LGE			
Wilson, Easton	Western Mass Pioneers	New Hampshire Phantoms	Western Mass Pioneers	6/20/2007	90		LGE	McFarlane, Omar		
Dombrowski, Neil	Portland Timbers	Portland Timbers	Montreal Impact	6/21/2007	85		LGE	Hague, David		
Marcina, Alen	Montreal Impact	Portland Timbers	Montreal Impact	6/21/2007	86		LGE	Gomes Santana, Jose Ze Roberto		
King, Aaron	Charleston Battery	Charleston Battery	Atlanta Silverbacks	6/22/2007	87		LGE	Richardson, Michael Evan		
Armstrong, Stephen	Charleston Battery	Charleston Battery	Atlanta Silverbacks	6/22/2007	90	Penalty	LGE			
Buete, George (Scott)	Atlanta Silverbacks	Charleston Battery	Atlanta Silverbacks	6/22/2007	37		LGE	Antoniuk, Daniel		
Sebrango-Rodriguez, Eduardo	Vancouver Whitecaps	Miami FC	Vancouver Whitecaps	6/22/2007	87		LGE	Donatelli, Tony		
Diallo, Hamed	Rochester Rhinos	Rochester Rhinos	California Victory	6/22/2007	15		LGE			
Casillas, Hugo	California Victory	Rochester Rhinos	California Victory	6/22/2007	84		LGE	Munoz, Michael		
Nweke, Charles	Wilmington Hammerheads	Wilmington Hammerheads	Cleveland City Stars	6/22/2007	11		LGE	Williamson, Adam		
MacKenzie, Ross	Wilmington Hammerheads	Wilmington Hammerheads	Cleveland City Stars	6/22/2007	70		LGE			
Moffat, Adam	Cleveland City Stars	Wilmington Hammerheads	Cleveland City Stars	6/22/2007	25		LGE			
Moffat, Adam	Cleveland City Stars	Wilmington Hammerheads	Cleveland City Stars	6/22/2007	61		LGE			
Burke, Michael	Richmond Kickers	Bermuda Hogges	Richmond Kickers	6/23/2007	66		LGE	Wolfe, Steven		
Bulow, David	Richmond Kickers	Bermuda Hogges	Richmond Kickers	6/23/2007	70		LGE			
Long, Phillip	Carolina Railhawks	Carolina Railhawks	Charleston Battery	6/23/2007	55		LGE	Worthen, Joey		
Low, Kupono	Carolina Railhawks	Carolina Railhawks	Charleston Battery	6/23/2007	67	Penalty	LGE			
Shak, Steve	Charlotte Eagles	Charlotte Eagles	Cleveland City Stars	6/23/2007	27		LGE			
McGinlay, Mike	Cincinnati Kings	Cincinnati Kings	Crystal Palace Baltimore	6/23/2007	81	Penalty	LGE			
Hermann, Thies	Cincinnati Kings	Cincinnati Kings	Crystal Palace Baltimore	6/23/2007	88		LGE	Townsend, Ashleigh		
Urquijo, Harold	Crystal Palace Baltimore	Cincinnati Kings	Crystal Palace Baltimore	6/23/2007	18		LGE	Mbuta, Matthew Andongcho		
Alcala, Joshua	Crystal Palace Baltimore	Cincinnati Kings	Crystal Palace Baltimore	6/23/2007	28		LGE	Urquijo, Harold		
Odour, Moffat	Harrisburg City Islanders	Harrisburg City Islanders	New Hampshire Phantoms	6/23/2007	27		LGE			
Ombiji, Brian	Harrisburg City Islanders	Harrisburg City Islanders	New Hampshire Phantoms	6/23/2007	60		LGE	Lookingland, Michael		
Di Lorenzo, Leonardo	Montreal Impact	Seattle Sounders	Montreal Impact	6/23/2007	71		LGE	Lyall, Geordie		
Farber, Brian	Minnesota Thunder	Minnesota Thunder	California Victory	6/24/2007	3		LGE	Van dar Sluijs, Alex		
Goater, Shaun	Bermuda Hogges	Bermuda Hogges	New Hampshire Phantoms	6/25/2007	9		LGE	Lightbourne, Kyle (Lighty)		
Goater, Shaun	Bermuda Hogges	Bermuda Hogges	New Hampshire Phantoms	6/25/2007	41	Penalty	LGE			
Krause, Neil	New Hampshire Phantoms	Bermuda Hogges	New Hampshire Phantoms	6/25/2007	14		LGE			
Hague, David	Portland Timbers	California Victory	Portland Timbers	6/28/2007	89		LGE	Wicks, Josh		
Scott, Zacharias (Zach)	Seattle Sounders	Seattle Sounders	Miami FC	6/28/2007	44		LGE	Alcaraz-Cuellar, Hugo		
Potteiger, Derek	Cleveland City Stars	Cleveland City Stars	Crystal Palace Baltimore	6/29/2007	79		LGE	McGregor, Dana		
Mark, Larry	Crystal Palace Baltimore	Cleveland City Stars	Crystal Palace Baltimore	6/29/2007	86		LGE	Alcala, Joshua		
Ribeiro, Antonio	Montreal Impact	Montreal Impact	Puerto Rico Islanders	6/29/2007	90		LGE	Gatti, Simon		
Antoniuk, Daniel	Atlanta Silverbacks	Rochester Rhinos	Atlanta Silverbacks	6/29/2007	44		LGE			
Queeley, Thomas (John)	Atlanta Silverbacks	Rochester Rhinos	Atlanta Silverbacks	6/29/2007	90		LGE	Hayes, David		
Armstrong, Stephen	Charleston Battery	Charleston Battery	Vancouver Whitecaps	6/30/2007	56		LGE			
Gjertsen, Joseph (Joey)	Vancouver Whitecaps	Charleston Battery	Vancouver Whitecaps	6/30/2007	36		LGE	Johnston, Martin (Morty)		
Olum, Lawrence	Portland Timbers	Portland Timbers	Miami FC	6/30/2007	90		LGE	Gregor, Andrew		
Ssejjemba, Robert	Richmond Kickers	Richmond Kickers	Harrisburg City Islanders	6/30/2007	69		LGE	Burke, Michael		
Corrie, George	Wilmington Hammerheads	Wilmington Hammerheads	Charlotte Eagles	6/30/2007	30		LGE			
Corrie, George	Wilmington Hammerheads	Wilmington Hammerheads	Charlotte Eagles	6/30/2007	54		LGE	MacKenzie, Ross		
Daka, Taurai (Patrick)	Charlotte Eagles	Wilmington Hammerheads	Charlotte Eagles	6/30/2007	3		LGE	Johnson, Benjamin		
Sutton, Jamal	Charlotte Eagles	Wilmington Hammerheads	Charlotte Eagles	6/30/2007	34		LGE	Harvey, Daniel		
McFarlane, Omar	Western Mass Pioneers	Western Mass Pioneers	New Hampshire Phantoms	6/30/2007	68		LGE	Molinari, Federico		
Hansen, Joshua	California Victory	Montreal Impact	California Victory	7/1/2007	59		LGE	Morales, Yuri		
Morales, Yuri	California Victory	Montreal Impact	California Victory	7/1/2007	84		LGE	Casillas, Hugo		
Le Toux, Sebastian	Seattle Sounders	Rochester Rhinos	Seattle Sounders	7/3/2007	71		LGE	Scott, Zacharias (Zach)		
Antoniuk, Daniel	Atlanta Silverbacks	Atlanta Silverbacks	Charleston Battery	7/4/2007	21		LGE	Ukah, Warren		
Rios-Rodriguez, Rodrigo	Atlanta Silverbacks	Atlanta Silverbacks	Charleston Battery	7/4/2007	25		LGE	Buete, George (Scott)		
Hayes, David	Atlanta Silverbacks	Atlanta Silverbacks	Charleston Battery	7/4/2007	43		LGE	Antoniuk, Daniel		
Alavanja, Lazo	Charleston Battery	Atlanta Silverbacks	Charleston Battery	7/4/2007	31		LGE			
King, Aaron	Charleston Battery	Atlanta Silverbacks	Charleston Battery	7/4/2007	90		LGE			
Kim, Chuck	California Victory	California Victory	Miami FC	7/4/2007	89		LGE	Aguayo, Omar		
Fraser, Sean	Miami FC	California Victory	Miami FC	7/4/2007	35		LGE	Oliveira-Filho, Crizam (Zinho)		
Pulido, John	Miami FC	California Victory	Miami FC	7/4/2007	86		LGE			
Codrington, Nigel	Cleveland City Stars	Cleveland City Stars	Bermuda Hogges	7/6/2007	2		LGE	De Vae, John		
Hunter, Benjamin	Cleveland City Stars	Cleveland City Stars	Bermuda Hogges	7/6/2007	38		LGE	Schulte, Mark		
Clancy, Joseph	New Hampshire Phantoms	New Hampshire Phantoms	Richmond Kickers	7/6/2007	81		LGE			
McNeil, Thomas	New Hampshire Phantoms	New Hampshire Phantoms	Richmond Kickers	7/6/2007	90		LGE	Casal, Flavio (Casal)		
Alexander, Robert (Trey)	Richmond Kickers	New Hampshire Phantoms	Richmond Kickers	7/6/2007	78		LGE	Pace, Ralph		
Diallo, Hamed	Rochester Rhinos	Rochester Rhinos	Carolina Railhawks	7/6/2007	3		LGE	Ball, John		
Diallo, Hamed	Rochester Rhinos	Rochester Rhinos	Carolina Railhawks	7/6/2007	90		LGE	Palguta, Scott		
Maher, Anthony	Carolina Railhawks	Rochester Rhinos	Carolina Railhawks	7/6/2007	11		LGE	Carrieri, Chris		
Odour, Moffat	Harrisburg City Islanders	Wilmington Hammerheads	Harrisburg City Islanders	7/6/2007	32		LGE	Morman, Christopher		
Johnston, Martin (Morty)	Harrisburg City Islanders	Wilmington Hammerheads	Harrisburg City Islanders	7/6/2007	47		LGE	Schofield, David		
Ukah, Warren	Atlanta Silverbacks	Atlanta Silverbacks	Vancouver Whitecaps	7/7/2007	20		LGE	Antoniuk, Daniel		
Ukah, Warren	Atlanta Silverbacks	Atlanta Silverbacks	Vancouver Whitecaps	7/7/2007	83		LGE	Rios-Rodriguez, Rodrigo		
Gregor, Andrew	Portland Timbers	California Victory	Portland Timbers	7/7/2007	11		LGE			
Jordan, Bryan	Portland Timbers	California Victory	Portland Timbers	7/7/2007	17		LGE	Thompson, Justin		
Knowles, Cameron	Portland Timbers	California Victory	Portland Timbers	7/7/2007	20		LGE	Gregor, Andrew		
Odour, Moffat	Harrisburg City Islanders	Charlotte Eagles	Harrisburg City Islanders	7/7/2007	42		LGE			
McFarlane, Omar	Western Mass Pioneers	Crystal Palace Baltimore	Western Mass Pioneers	7/7/2007	48		LGE			
Alvarez, Gerardo	Cleveland City Stars	Cleveland City Stars	Cincinnati Kings	7/8/2007	15	Penalty	LGE			
De Vae, John	Cleveland City Stars	Cleveland City Stars	Cincinnati Kings	7/8/2007	89		LGE	Williams, Luke		
Gbeke, Charles	Montreal Impact	Montreal Impact	Carolina Railhawks	7/8/2007	63		LGE	Gervais, Gabriel		
Gbeke, Charles	Montreal Impact	Montreal Impact	Carolina Railhawks	7/8/2007	65		LGE	Gervais, Gabriel		
Worthen, Joey	Carolina Railhawks	Montreal Impact	Carolina Railhawks	7/8/2007	17		LGE			
Worthen, Joey	Carolina Railhawks	Montreal Impact	Carolina Railhawks	7/8/2007	30		LGE			
Le Toux, Sebastian	Seattle Sounders	Seattle Sounders	Vancouver Whitecaps	7/12/2007	24		LGE			
Ribeiro, Antonio	Montreal Impact	Carolina Railhawks	Montreal Impact	7/13/2007	84		LGE			
Barbosa, Almir	New Hampshire Phantoms	New Hampshire Phantoms	Cleveland City Stars	7/13/2007	34	Penalty	LGE			
McGregor, Dana	Cleveland City Stars	New Hampshire Phantoms	Cleveland City Stars	7/13/2007	8		LGE	Potteiger, Derek		
Jordan, Bryan	Portland Timbers	Portland Timbers	California Victory	7/13/2007	53		LGE	Thompson, Scot		
Noel, Fabrice	Puerto Rico Islanders	Puerto Rico Islanders	Charleston Battery	7/13/2007	32		LGE			
Noel, Fabrice	Puerto Rico Islanders	Puerto Rico Islanders	Charleston Battery	7/13/2007	54		LGE	Needham, Jay		
Velez, Marco	Puerto Rico Islanders	Puerto Rico Islanders	Charleston Battery	7/13/2007	57		LGE	Villagas-Espana, Petter		
Chin, Gordan	Charleston Battery	Puerto Rico Islanders	Charleston Battery	7/13/2007	37		LGE	Alavanja, Lazo		
Watson, Matthew	Richmond Kickers	Richmond Kickers	Charlotte Eagles	7/13/2007	3		LGE			
Schramm, Frederick (Ricky)	Richmond Kickers	Richmond Kickers	Charlotte Eagles	7/13/2007	40		LGE	Watson, Matthew		
Bulow, David	Richmond Kickers	Richmond Kickers	Charlotte Eagles	7/13/2007	45		LGE	Watson, Matthew		
Watson, Matthew	Richmond Kickers	Richmond Kickers	Charlotte Eagles	7/13/2007	83		LGE	Smith, Wilfred (Praddy)		
Harvey, Daniel	Charlotte Eagles	Richmond Kickers	Charlotte Eagles	7/13/2007	44		LGE	Coggins, Jacob		
Ukah, Warren	Atlanta Silverbacks	Atlanta Silverbacks	Rochester Rhinos	7/14/2007	24		LGE			
Hayes, David	Atlanta Silverbacks	Atlanta Silverbacks	Rochester Rhinos	7/14/2007	48	Penalty	LGE			
Rios-Rodriguez, Rodrigo	Atlanta Silverbacks	Atlanta Silverbacks	Rochester Rhinos	7/14/2007	59		LGE	Antoniuk, Daniel		
Antoniuk, Daniel	Atlanta Silverbacks	Atlanta Silverbacks	Rochester Rhinos	7/14/2007	90		LGE	Rios-Rodriguez, Rodrigo		
Severs, Chad	Rochester Rhinos	Atlanta Silverbacks	Rochester Rhinos	7/14/2007	52		LGE			
Ruud, Adam	Charlotte Eagles	Charlotte Eagles	Richmond Kickers	7/14/2007	26		LGE			
Harding, Evan	Richmond Kickers	Charlotte Eagles	Richmond Kickers	7/14/2007	8		LGE	Gorres, Sascha		
Watson, Matthew	Richmond Kickers	Charlotte Eagles	Richmond Kickers	7/14/2007	83		LGE			
Horne, David	Cincinnati Kings	Cincinnati Kings	Bermuda Hogges	7/14/2007	68		LGE			
McGinlay, Mike	Cincinnati Kings	Cincinnati Kings	Bermuda Hogges	7/14/2007	75		LGE	Glaser, Philip		
Astwood, Stephen (Ste)	Bermuda Hogges	Cincinnati Kings	Bermuda Hogges	7/14/2007	12		LGE	Peniston, Jared		
Astwood, Stephen (Ste)	Bermuda Hogges	Cincinnati Kings	Bermuda Hogges	7/14/2007	20		LGE	Ming, Damon Jason		
Peniston, Jared	Bermuda Hogges	Cincinnati Kings	Bermuda Hogges	7/14/2007	43		LGE	Hill, Clevon		
Jordan, Jason	Vancouver Whitecaps	Vancouver Whitecaps	Miami FC	7/14/2007	3		LGE	Nash, Martin		
Oliveira-Filho, Crizam (Zinho)	Miami FC	Vancouver Whitecaps	Miami FC	7/14/2007	53		LGE			
Fraser, Sean	Miami FC	Vancouver Whitecaps	Miami FC	7/14/2007	65		LGE	Van Kanten, Sergio		
Deren, Jeff	Western Mass Pioneers	Western Mass Pioneers	Cleveland City Stars	7/14/2007	15		LGE	Maciel, Everson		
McGregor, Dana	Cleveland City Stars	Western Mass Pioneers	Cleveland City Stars	7/14/2007	26		LGE	Williams, Luke		
Spicer, Darren	Minnesota Thunder	Minnesota Thunder	Montreal Impact	7/15/2007	31		LGE	Paye, Aaron		
Taylor, Kevin	Minnesota Thunder	Minnesota Thunder	Montreal Impact	7/15/2007	45		LGE	Paye, Aaron		
Paye, Aaron	Minnesota Thunder	Minnesota Thunder	Montreal Impact	7/15/2007	80	Penalty	LGE			
Knowles, Cameron	Portland Timbers	Portland Timbers	California Victory	7/15/2007	32		LGE	Kreamalmeyer, Luke		
Hague, David	Portland Timbers	Portland Timbers	California Victory	7/15/2007	68		LGE	Gregor, Andrew		
Hague, David	Portland Timbers	Portland Timbers	California Victory	7/15/2007	74		LGE	Wicks, Josh		
Knowles, Cameron	Portland Timbers	Portland Timbers	California Victory	7/15/2007	88		LGE	Hague, David		
Bianchi, Federico	California Victory	Portland Timbers	California Victory	7/15/2007	17		LGE	Morales, Yuri		
Astwood, Stephen (Ste)	Bermuda Hogges	Bermuda Hogges	Crystal Palace Baltimore	7/16/2007	46		LGE			
Brooks, Gary	Crystal Palace Baltimore	Bermuda Hogges	Crystal Palace Baltimore	7/16/2007	28		LGE			
Brooks, Gary	Crystal Palace Baltimore	Bermuda Hogges	Crystal Palace Baltimore	7/16/2007	40		LGE	Herman, Andrew		
Bianchi, Federico	California Victory	California Victory	Atlanta Silverbacks	7/17/2007	39		LGE	Hansen, Joshua		
Schofield, David	Harrisburg City Islanders	Harrisburg City Islanders	Cincinnati Kings	7/18/2007	7		LGE			
Ombiji, Brian	Harrisburg City Islanders	Harrisburg City Islanders	Cincinnati Kings	7/18/2007	36		LGE	Devlin, Brian		
Micklos, Nathan	Cincinnati Kings	Harrisburg City Islanders	Cincinnati Kings	7/18/2007	34		LGE	Moodie, Richard		
Farber, Brian	Minnesota Thunder	Minnesota Thunder	Montreal Impact	7/18/2007	12		LGE	Paye, Aaron		
Leduc, Patrick	Montreal Impact	Minnesota Thunder	Montreal Impact	7/18/2007	71	Penalty	LGE			
Gregor, Andrew	Portland Timbers	Portland Timbers	Vancouver Whitecaps	7/19/2007	29		LGE	Poltl, Tom		
Olum, Lawrence	Portland Timbers	Portland Timbers	Vancouver Whitecaps	7/19/2007	52		LGE	Bagley, Christopher		
Nash, Martin	Vancouver Whitecaps	Portland Timbers	Vancouver Whitecaps	7/19/2007	18		LGE			
Micklos, Nathan	Cincinnati Kings	Cincinnati Kings	Richmond Kickers	7/20/2007	70		LGE			
Cameron, Sean	Miami FC	Miami FC	Carolina Railhawks	7/20/2007	49		LGE	Fraser, Sean		
Oliveira-Filho, Crizam (Zinho)	Miami FC	Miami FC	Carolina Railhawks	7/20/2007	51		LGE	Fraser, Sean		
Sanfilippo, Frankie	Carolina Railhawks	Miami FC	Carolina Railhawks	7/20/2007	89		LGE	Low, Kupono		
Gonzalez-Pareja, Alejandro	Puerto Rico Islanders	Puerto Rico Islanders	California Victory	7/20/2007	67		LGE			
Hansen, Joshua	California Victory	Puerto Rico Islanders	California Victory	7/20/2007	77		LGE			
Brooks, Gary	Crystal Palace Baltimore	Western Mass Pioneers	Crystal Palace Baltimore	7/20/2007	89		LGE	Ughiovhe, Alex Idris		
Bagley, Christopher	Portland Timbers	Atlanta Silverbacks	Portland Timbers	7/21/2007	65		LGE	Hague, David		
Daka, Taurai (Patrick)	Charlotte Eagles	Charlotte Eagles	Wilmington Hammerheads	7/21/2007	53		LGE			
Moffat, Adam	Cleveland City Stars	Cleveland City Stars	Richmond Kickers	7/21/2007	86		LGE	Lappin, Spencer Logan		
Watson, Matthew	Richmond Kickers	Cleveland City Stars	Richmond Kickers	7/21/2007	90		LGE	Schramm, Frederick (Ricky)		
Rush, Sean	Crystal Palace Baltimore	New Hampshire Phantoms	Crystal Palace Baltimore	7/21/2007	89		LGE	Brooks, Gary		
Scheufele, Peter	Rochester Rhinos	Rochester Rhinos	Seattle Sounders	7/21/2007	52		LGE			
Diallo, Hamed	Rochester Rhinos	Rochester Rhinos	Seattle Sounders	7/21/2007	73		LGE	Martinez, Rey Angel		
Howes, Gregory	Seattle Sounders	Rochester Rhinos	Seattle Sounders	7/21/2007	38		LGE	Levesque, Roger		
Levesque, Roger	Seattle Sounders	Rochester Rhinos	Seattle Sounders	7/21/2007	55		LGE			
